gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
RPS29	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
RPS29P29	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
RPS2P41	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RPS3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RPS6KA1	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
RPS6KA2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
RPS6KA2-IT1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RPS6KA4	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
RPS6KA6	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
RPS6KB1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
RPS6KB2	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
RPS6KC1	5	7922	9	21188	5.4796e-01	1.4859e+00	3.9106e-01	4.9388e+00
RPS6KL1	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
RPS6P2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RPS9	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
RPSA	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
RPTN	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
RPTOR	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
RPUSD1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
RPUSD2	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
RPUSD3	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RPUSD4	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
RRAD	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
RRAGA	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
RRAGB	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RRAGC	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
RRAGD	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RRAS	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
RRBP1	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
RREB1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RRH	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
RRM1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RRM1-AS1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RRM2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RRM2B	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RRN3	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
RRNAD1	4	7923	8	21189	7.4573e-01	1.3372e+00	2.9458e-01	4.9929e+00
RRP1	5	7922	2	21195	1.8787e-02	6.6872e+00	1.0947e+00	7.0378e+01
RRP12	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
RRP15	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
RRP1B	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
RRP36	6	7921	10	21187	3.9954e-01	1.6048e+00	4.7921e-01	4.8757e+00
RRP7A	1	7926	10	21187	3.0851e-01	2.6731e-01	6.1625e-03	1.8796e+00
RRP8	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RRP9	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RRS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RSAD1	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
RSAD2	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
RSBN1	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
RSBN1L	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RSC1A1	4	7923	4	21193	2.2544e-01	2.6748e+00	4.9807e-01	1.4363e+01
RSF1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RSL1D1	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
RSPH1	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
RSPH10B	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RSPH10B2	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
RSPH14	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RSPH3	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
RSPH4A	5	7922	4	21193	6.8267e-02	3.3437e+00	7.1951e-01	1.6853e+01
RSPH6A	7	7920	10	21187	2.7236e-01	1.8725e+00	6.0475e-01	5.4511e+00
RSPH9	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
RSPO1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RSPO2	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
RSPO3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RSPO4	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
RSPRY1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
RSRC1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
RSRP1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
RSU1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
RTBDN	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RTCA	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
RTCB	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
RTEL1	3	7924	13	21184	5.8113e-01	6.1692e-01	1.1271e-01	2.2459e+00
RTF2	6	7921	5	21192	8.1086e-02	3.2103e+00	8.1606e-01	1.3297e+01
RTKN	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
RTKN2	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
RTL1	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
RTL10	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
RTL3	5	7922	8	21189	3.5909e-01	1.6717e+00	4.3013e-01	5.7984e+00
RTL4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RTL5	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
RTL9	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
RTN2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
RTN3	6	7921	8	21189	2.2762e-01	2.0063e+00	5.7357e-01	6.5967e+00
RTN4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RTN4IP1	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
RTN4RL1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
RTP1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
RTP2	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
RTP3	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
RTP4	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RTP5	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
RTRAF	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
RTTN	13	7914	27	21170	4.7759e-01	1.2880e+00	6.0981e-01	2.5850e+00
RUBCN	1	7926	8	21189	4.5964e-01	3.3416e-01	7.5338e-03	2.4932e+00
RUBCNL	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
RUFY1	8	7919	12	21185	2.1161e-01	1.7834e+00	6.3210e-01	4.7467e+00
RUFY2	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
RUFY3	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
RUFY4	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
RUNDC1	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
RUNDC3A	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RUNDC3B	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
RUNX1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RUNX1T1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
RUNX2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
RUNX2-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RUSC1	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
RUSC2	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
RUVBL1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RUVBL1-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RUVBL2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RWDD1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RWDD2A	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
RWDD2B	5	7922	1	21196	6.9244e-03	1.3373e+01	1.4965e+00	6.3065e+02
RWDD3	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
RXFP1	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
RXFP2	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
RXFP3	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
RXFP4	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
RXRA	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
RXRB	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
RXRG	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
RXYLT1	0	7927	12	21185	4.4914e-02	0.0000e+00	0.0000e+00	9.6210e-01
RYBP	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
RYK	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
RYR1	7	7920	39	21158	6.9449e-02	4.7949e-01	1.8092e-01	1.0849e+00
RYR2	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
RYR3	8	7919	15	21182	4.8136e-01	1.4266e+00	5.2360e-01	3.5860e+00
S100A1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
S100A10	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
S100A11	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
S100A12	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
S100A13	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
S100A14	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
S100A16	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
S100A3	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
S100A5	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
S100A6	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
S100A7	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
S100A7A	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
S100A8	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
S100A9	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
S100G	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
S100P	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
S100PBP	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
S100Z	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
S1PR3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
S1PR4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
S1PR5	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SAA1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SAA2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAA2-SAA4	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SAA4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAAL1	5	7922	7	21190	3.2785e-01	1.9107e+00	4.7801e-01	6.9949e+00
SAC3D1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
SACM1L	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
SACS	12	7915	32	21165	1.0000e+00	1.0028e+00	4.7008e-01	2.0011e+00
SAE1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAFB	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
SAFB2	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
SAG	0	7927	8	21189	1.1765e-01	0.0000e+00	0.0000e+00	1.5664e+00
SAGE1	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
SALL1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SALL2	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
SALL3	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
SALL4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAMD1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
SAMD11	5	7922	15	21182	1.0000e+00	8.9128e-01	2.5334e-01	2.5810e+00
SAMD12	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SAMD12-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAMD13	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SAMD14	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SAMD15	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
SAMD3	5	7922	15	21182	1.0000e+00	8.9128e-01	2.5334e-01	2.5810e+00
SAMD4A	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SAMD5	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SAMD7	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
SAMD8	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SAMD9	5	7922	14	21183	1.0000e+00	9.5500e-01	2.6910e-01	2.8070e+00
SAMD9L	7	7920	9	21188	1.5971e-01	2.0808e+00	6.5828e-01	6.2812e+00
SAMHD1	3	7924	10	21187	1.0000e+00	8.0215e-01	1.4179e-01	3.1165e+00
SAMM50	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
SAMSN1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SAMSN1-AS1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
SAP130	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
SAP25	4	7923	3	21194	9.2831e-02	3.5665e+00	6.0322e-01	2.4352e+01
SAP30	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
SAP30BP	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SAP30L	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SAPCD1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAPCD2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SAR1B	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
SARAF	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
SARDH	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
SARM1	1	7926	8	21189	4.5964e-01	3.3416e-01	7.5338e-03	2.4932e+00
SARS	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
SARS2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SART1	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
SART3	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
SASH1	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
SASS6	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
SAT1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SAT2	4	7923	1	21196	2.1456e-02	1.0700e+01	1.0587e+00	5.2550e+02
SATB1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
SATB2-AS1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SATL1	4	7923	8	21189	7.4573e-01	1.3372e+00	2.9458e-01	4.9929e+00
SAV1	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
SAXO1	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
SAXO2	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
SAYSD1	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
SBDS	6	7921	5	21192	8.1086e-02	3.2103e+00	8.1606e-01	1.3297e+01
SBF1	7	7920	10	21187	2.7236e-01	1.8725e+00	6.0475e-01	5.4511e+00
SBF2	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
SBK2	5	7922	9	21188	5.4796e-01	1.4859e+00	3.9106e-01	4.9388e+00
SBK3	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
SBNO1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SBNO2	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
SBSN	5	7922	2	21195	1.8787e-02	6.6872e+00	1.0947e+00	7.0378e+01
SBSPON	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
SC5D	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
SCAF1	4	7923	0	21197	5.4852e-03	Infinity	1.7656e+00	Infinity
SCAF11	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
SCAF4	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
SCAF8	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
SCAI	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
SCAMP1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
SCAMP2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SCAMP3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SCAND1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
SCAP	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
SCAPER	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
SCARA3	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
SCARA5	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
SCARB1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SCARB2	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
SCARF1	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
SCARF2	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
SCART1	8	7919	16	21181	4.9553e-01	1.3373e+00	4.9533e-01	3.3134e+00
SCCPDH	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
SCD	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCD5	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
SCEL	2	7925	17	21180	1.2455e-01	3.1441e-01	3.5228e-02	1.3251e+00
SCFD1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
SCFD2	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
SCG2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCG3	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
SCG5	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SCGB1A1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
SCGB1C1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
SCGB1C2	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
SCGB1D1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SCGB1D2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
SCGB2A2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SCGB2B2	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
SCGN	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
SCIMP	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
SCIN	3	7924	10	21187	1.0000e+00	8.0215e-01	1.4179e-01	3.1165e+00
SCLT1	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
SCLY	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
SCMH1	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
SCML2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCML4	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
SCN10A	8	7919	23	21174	1.0000e+00	9.3003e-01	3.5950e-01	2.1549e+00
SCN11A	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
SCN1A	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
SCN1A-AS1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCN1B	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
SCN2B	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCN3A	4	7923	4	21193	2.2544e-01	2.6748e+00	4.9807e-01	1.4363e+01
SCN3B	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCN4A	2	7925	12	21185	3.7655e-01	4.4553e-01	4.8423e-02	2.0019e+00
SCN4B	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SCN5A	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
SCN7A	9	7918	25	21172	1.0000e+00	9.6258e-01	3.9518e-01	2.1331e+00
SCN8A	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
SCN9A	4	7923	10	21187	1.0000e+00	1.0696e+00	2.4480e-01	3.7097e+00
SCNM1	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
SCNN1A	2	7925	12	21185	3.7655e-01	4.4553e-01	4.8423e-02	2.0019e+00
SCNN1B	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
SCNN1D	8	7919	11	21186	1.9364e-01	1.9457e+00	6.7914e-01	5.3129e+00
SCNN1G	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
SCO1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SCO2	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
SCOC	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
SCP2	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
SCP2D1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
SCPEP1	0	7927	9	21188	1.2555e-01	0.0000e+00	0.0000e+00	1.3545e+00
SCRG1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
SCRIB	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
SCRN1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
