gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
NCEH1	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
NCF1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NCF2	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
NCF4	5	7695	9	20845	5.4630e-01	1.5049e+00	3.9607e-01	5.0022e+00
NCK1	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
NCK1-DT	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NCK2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NCKAP1L	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
NCKAP5	6	7694	13	20841	6.1235e-01	1.2502e+00	3.8949e-01	3.5269e+00
NCKAP5L	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
NCKIPSD	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
NCL	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NCLN	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NCOA1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
NCOA2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NCOA3	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
NCOA4	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
NCOA5	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NCOA6	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
NCOA7	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NCOR1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NCOR2	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
NCR1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
NCR2	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
NCR3LG1	6	7694	10	20844	3.9715e-01	1.6254e+00	4.8533e-01	4.9383e+00
NCSTN	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NDC1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NDC80	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
NDE1	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
NDEL1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NDFIP2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NDN	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
NDNF	4	7696	0	20854	5.2850e-03	Infinity	1.7883e+00	Infinity
NDRG1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
NDRG3	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NDRG4	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NDST1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NDST3	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
NDST4	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
NDUFA10	1	7699	11	20843	2.0061e-01	2.4611e-01	5.7208e-03	1.6939e+00
NDUFA12	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
NDUFA3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NDUFA4L2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NDUFA5	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NDUFA8	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NDUFAF1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NDUFAF2	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
NDUFAF4	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
NDUFAF5	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
NDUFAF6	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
NDUFAF7	10	7690	9	20845	1.7996e-02	3.0119e+00	1.0994e+00	8.3801e+00
NDUFAF8	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NDUFB10P2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NDUFB2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NDUFB3	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
NDUFB4	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
NDUFB5	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NDUFB6	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
NDUFB7	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
NDUFB9	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
NDUFC1	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
NDUFC2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NDUFS1	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
NDUFS2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NDUFS4	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
NDUFS5	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NDUFV3	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
NEB	31	7669	65	20789	2.4956e-01	1.2928e+00	8.1379e-01	2.0141e+00
NEBL	9	7691	28	20826	8.5357e-01	8.7038e-01	3.6117e-01	1.8983e+00
NECAB1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
NECAB2	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
NECAP2	5	7695	5	20849	1.4633e-01	2.7093e+00	6.2334e-01	1.1773e+01
NECTIN1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NECTIN2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NECTIN3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NEDD1	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
NEDD4	7	7693	27	20827	5.6156e-01	7.0191e-01	2.5794e-01	1.6530e+00
NEDD4L	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
NEFH	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
NEGR1	0	7700	0	20854	NaN	NaN	NaN	NaN
NEIL2	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
NEIL3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NEK1	7	7693	23	20831	8.3719e-01	8.2412e-01	2.9851e-01	1.9847e+00
NEK10	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
NEK11	4	7696	16	20838	6.1846e-01	6.7694e-01	1.6461e-01	2.0993e+00
NEK2	5	7695	6	20848	1.8013e-01	2.2577e+00	5.4488e-01	8.8811e+00
NEK3	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
NEK4	7	7693	29	20825	3.5340e-01	6.5345e-01	2.4152e-01	1.5252e+00
NEK5	5	7695	31	20823	9.0343e-02	4.3646e-01	1.3245e-01	1.1328e+00
NEK6	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
NEK7	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
NEK9	0	7700	8	20846	1.1838e-01	0.0000e+00	0.0000e+00	1.5865e+00
NELFA	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NELFB	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
NELFCD	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NELL1	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
NELL2	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
NEMF	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
NEMP1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NEMP2	0	7700	11	20843	4.3266e-02	0.0000e+00	0.0000e+00	1.0788e+00
NENF	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
NEO1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
NEPRO	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NES	5	7695	26	20828	2.2483e-01	5.2051e-01	1.5604e-01	1.3782e+00
NET1	5	7695	3	20851	3.7464e-02	4.5158e+00	8.7838e-01	2.9101e+01
NETO2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NEU1	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
NEU2	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
NEU3	6	7694	6	20848	9.8612e-02	2.7095e+00	7.2412e-01	1.0139e+01
NEU4	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NEURL1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NEURL1B	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
NEURL3	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
NEUROD1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NEUROD4	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NEUROG1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NEXMIF	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NEXN	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
NF1	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
NF2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NFAM1	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
NFASC	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NFAT5	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NFATC1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NFATC2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NFATC2IP	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
NFATC3	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NFATC4	6	7694	7	20847	1.2615e-01	2.3224e+00	6.4458e-01	8.0730e+00
NFE2L3	9	7691	14	20840	2.3732e-01	1.7419e+00	6.6478e-01	4.3227e+00
NFIA	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NFIA-AS2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NFIB	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NFIC	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NFIL3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NFIX	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NFKB1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NFKB2	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
NFKBIA	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NFKBID	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NFKBIE	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
NFKBIL1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
NFKBIZ	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
NFRKB	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
NFS1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NFU1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NFX1	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
NFXL1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NFYA	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NFYB	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NFYC	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
NGDN	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NGEF	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NGLY1	6	7694	11	20843	4.2121e-01	1.4776e+00	4.4853e-01	4.3602e+00
NHLH1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NHLH2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NHLRC1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NHLRC2	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
NHLRC3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NHLRC4	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
NHP2	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
NHS	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NHSL1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NHSL2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NID1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
NID2	12	7688	14	20840	4.3281e-02	2.3234e+00	9.8120e-01	5.4150e+00
NIF3L1	7	7693	12	20842	3.1235e-01	1.5803e+00	5.2695e-01	4.3556e+00
NIFK	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
NIM1K	6	7694	4	20850	2.8528e-02	4.0646e+00	9.6358e-01	1.9584e+01
NIN	12	7688	20	20834	2.2968e-01	1.6259e+00	7.2433e-01	3.4943e+00
NINJ1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NINL	17	7683	25	20829	5.5608e-02	1.8434e+00	9.3365e-01	3.5548e+00
NIPA1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NIPA2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NIPAL1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NIPAL2	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
NIPAL3	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
NIPAL4	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NIPBL	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NIPSNAP1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NIPSNAP2	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
NIPSNAP3A	3	7697	12	20842	7.7234e-01	6.7698e-01	1.2256e-01	2.5094e+00
NIPSNAP3B	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
NISCH	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NIT2	6	7694	11	20843	4.2121e-01	1.4776e+00	4.4853e-01	4.3602e+00
NKAIN1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NKAIN2	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NKAIN4	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NKAP	0	7700	0	20854	NaN	NaN	NaN	NaN
NKAPL	1	7699	11	20843	2.0061e-01	2.4611e-01	5.7208e-03	1.6939e+00
NKAPP1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NKD2	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
NKIRAS1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
NKIRAS2	0	7700	0	20854	NaN	NaN	NaN	NaN
NKPD1	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
NKRF	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NKX1-1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
NKX3-1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NKX6-1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NKX6-3	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
NLE1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NLGN1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NLGN2	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
NLGN3	0	7700	0	20854	NaN	NaN	NaN	NaN
NLGN4X	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
NLGN4Y	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NLK	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NLN	6	7694	25	20829	4.2103e-01	6.4976e-01	2.1792e-01	1.6233e+00
NLRC3	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
NLRC4	5	7695	23	20831	3.9364e-01	5.8848e-01	1.7472e-01	1.5834e+00
NLRC5	6	7694	5	20849	8.0162e-02	3.2515e+00	8.2653e-01	1.3468e+01
NLRP1	12	7688	18	20836	1.4677e-01	1.8067e+00	7.9346e-01	3.9667e+00
NLRP10	7	7693	12	20842	3.1235e-01	1.5803e+00	5.2695e-01	4.3556e+00
NLRP11	0	7700	9	20845	1.2494e-01	0.0000e+00	0.0000e+00	1.3719e+00
NLRP12	18	7682	32	20822	1.5299e-01	1.5246e+00	8.0526e-01	2.8013e+00
NLRP13	9	7691	21	20833	6.8384e-01	1.1609e+00	4.6786e-01	2.6455e+00
NLRP14	8	7692	16	20838	4.9253e-01	1.3545e+00	5.0167e-01	3.3560e+00
NLRP2	7	7693	30	20824	3.5414e-01	6.3158e-01	2.3406e-01	1.4683e+00
NLRP2B	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NLRP3	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
NLRP4	4	7696	27	20827	1.0310e-01	4.0096e-01	1.0190e-01	1.1512e+00
NLRP5	8	7692	25	20829	8.4568e-01	8.6653e-01	3.3769e-01	1.9828e+00
NLRP6	10	7690	13	20841	9.6946e-02	2.0847e+00	8.1791e-01	5.1489e+00
NLRP7	6	7694	19	20835	8.2572e-01	8.5515e-01	2.7942e-01	2.2282e+00
NLRP8	9	7691	18	20836	5.1475e-01	1.3546e+00	5.3581e-01	3.1767e+00
NLRP9	12	7688	18	20836	1.4677e-01	1.8067e+00	7.9346e-01	3.9667e+00
NLRX1	7	7693	19	20835	1.0000e+00	9.9780e-01	3.5434e-01	2.4799e+00
NMB	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
NMBR	4	7696	1	20853	2.0727e-02	1.0837e+01	1.0722e+00	5.3222e+02
NMD3	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
NME1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
NME1-NME2	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
NME5	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
NME6	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NME7	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
NME8	7	7693	25	20829	6.9027e-01	7.5813e-01	2.7676e-01	1.8039e+00
NME9	1	7699	10	20844	3.0817e-01	2.7073e-01	6.2414e-03	1.9037e+00
NMI	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
NMNAT1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NMNAT2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NMNAT3	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
NMRAL1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
NMRK1	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NMRK2	6	7694	5	20849	8.0162e-02	3.2515e+00	8.2653e-01	1.3468e+01
NMS	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
NMT1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NMT2	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
NMU	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
NMUR1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
NMUR2	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
NNT	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
NOA1	3	7697	15	20839	4.3121e-01	5.4148e-01	1.0045e-01	1.9149e+00
NOB1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
NOBOX	7	7693	19	20835	1.0000e+00	9.9780e-01	3.5434e-01	2.4799e+00
NOC2L	9	7691	17	20837	3.8032e-01	1.4343e+00	5.6312e-01	3.4036e+00
NOC3L	4	7696	18	20836	4.7351e-01	6.0162e-01	1.4806e-01	1.8272e+00
NOCT	0	7700	8	20846	1.1838e-01	0.0000e+00	0.0000e+00	1.5865e+00
NOD1	4	7696	18	20836	4.7351e-01	6.0162e-01	1.4806e-01	1.8272e+00
NOD2	6	7694	11	20843	4.2121e-01	1.4776e+00	4.4853e-01	4.3602e+00
NOG	0	7700	0	20854	NaN	NaN	NaN	NaN
NOL10	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
NOL11	6	7694	6	20848	9.8612e-02	2.7095e+00	7.2412e-01	1.0139e+01
NOL12	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
NOL4L	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NOL6	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
NOL7	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
NOL8	12	7688	28	20826	7.2141e-01	1.1609e+00	5.3744e-01	2.3589e+00
NOL9	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
NOLC1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
NOM1	1	7699	13	20841	1.3167e-01	2.0823e-01	4.9029e-03	1.3868e+00
NOMO1	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
NOMO2	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
NOMO3	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
NONO	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
NOP10	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NOP14	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
NOP53	5	7695	5	20849	1.4633e-01	2.7093e+00	6.2334e-01	1.1773e+01
NOP58	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
NOS1	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
NOS2	7	7693	15	20839	6.3221e-01	1.2641e+00	4.3585e-01	3.2953e+00
NOS3	6	7694	5	20849	8.0162e-02	3.2515e+00	8.2653e-01	1.3468e+01
NOSIP	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
NOSTRIN	6	7694	17	20837	1.0000e+00	9.5587e-01	3.0843e-01	2.5418e+00
NOTCH1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
NOTCH2	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
NOTCH3	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
NOTCH4	10	7690	18	20836	2.9190e-01	1.5052e+00	6.2049e-01	3.4414e+00
NOTO	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
NOTUM	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NOVA2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
NOX1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
NOX3	7	7693	9	20845	1.5703e-01	2.1075e+00	6.6672e-01	6.3621e+00
NOX4	6	7694	5	20849	8.0162e-02	3.2515e+00	8.2653e-01	1.3468e+01
NOX5	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
NOXO1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
